3.62, 389.876, 213.973, 58.2999, 52.579
3.64, 394.179, 215.138, 58.2658, 52.5382
3.66, 398.505, 216.303, 58.2312, 52.4975
3.68, 402.855, 217.467, 58.1961, 52.4567
3.7, 407.227, 218.63, 58.1605, 52.4159
3.72, 411.623, 219.792, 58.1245, 52.3751
3.74, 416.042, 220.954, 58.088, 52.3344
3.76, 420.484, 222.115, 58.051, 52.2936
3.78, 424.95, 223.275, 58.0135, 52.2528
3.8, 429.439, 224.435, 57.9756, 52.212
3.82, 433.95, 225.594, 57.9372, 52.1713
3.84, 438.485, 226.752, 57.8983, 52.1305
3.86, 443.044, 227.909, 57.8589, 52.0897
3.88, 447.625, 229.065, 57.8191, 52.0489
3.9, 452.229, 230.221, 57.7788, 52.0082
3.92, 456.857, 231.375, 57.738, 51.9674
3.94, 461.507, 232.529, 57.6968, 51.9266
3.96, 466.181, 233.683, 57.6551, 51.8858
3.98, 470.878, 234.835, 57.6129, 51.8451
4, 475.598, 235.986, 57.5703, 51.8043
4.02, 480.34, 237.137, 57.5272, 51.7635
4.04, 485.106, 238.286, 57.4836, 51.7227
4.06, 489.895, 239.435, 57.4395, 51.682
4.08, 494.706, 240.583, 57.395, 51.6412
4.1, 499.541, 241.73, 57.3501, 51.6004
4.12, 504.398, 242.876, 57.3046, 51.5596
4.14, 509.279, 244.021, 57.2587, 51.5189
4.16, 514.182, 245.166, 57.2124, 51.4781
4.18, 519.108, 246.309, 57.1656, 51.4373
4.2, 524.057, 247.451, 57.1183, 51.3965
4.22, 529.029, 248.593, 57.0706, 51.3558
4.24, 534.024, 249.733, 57.0224, 51.315
4.26, 539.041, 250.873, 56.9737, 51.2742
4.28, 544.082, 252.011, 56.9246, 51.2334
4.3, 549.145, 253.149, 56.8751, 51.1927
4.32, 554.23, 254.285, 56.8251, 51.1519
4.34, 559.339, 255.421, 56.7746, 51.1111
4.36, 564.47, 256.555, 56.7237, 51.0703
4.38, 569.624, 257.689, 56.6723, 51.0296
4.4, 574.8, 258.821, 56.6205, 50.9888
4.42, 579.999, 259.952, 56.5682, 50.948
4.44, 585.221, 261.083, 56.5155, 50.9072
4.46, 590.465, 262.212, 56.4623, 50.8665
4.48, 595.732, 263.34, 56.4087, 50.8257
4.5, 601.021, 264.467, 56.3547, 50.7849
4.52, 606.333, 265.593, 56.3002, 50.7441
4.54, 611.667, 266.718, 56.2452, 50.7034
4.56, 617.024, 267.842, 56.1899, 50.6626
4.58, 622.403, 268.965, 56.134, 50.6218
4.6, 627.805, 270.086, 56.0778, 50.581
4.62, 633.229, 271.206, 56.0211, 50.5403
4.64, 638.676, 272.326, 55.9639, 50.4995
4.66, 644.145, 273.444, 55.9064, 50.4587
4.68, 649.636, 274.561, 55.8484, 50.4179
4.7, 655.149, 275.677, 55.7899, 50.3772
4.72, 660.685, 276.791, 55.731, 50.3364
4.74, 666.243, 277.905, 55.6717, 50.2956
4.76, 671.824, 279.017, 55.612, 50.2548
4.78, 677.426, 280.128, 55.5518, 50.2141
4.8, 683.051, 281.238, 55.4912, 50.1733
4.82, 688.698, 282.346, 55.4302, 50.1325
4.84, 694.367, 283.454, 55.3688, 50.0917
4.86, 700.058, 284.56, 55.3069, 50.051
4.88, 705.771, 285.665, 55.2446, 50.0102
4.9, 711.507, 286.768, 55.1819, 49.9694
4.92, 717.264, 287.871, 55.1188, 49.9286
4.94, 723.044, 288.972, 55.0553, 49.8879
4.96, 728.845, 290.072, 54.9913, 49.8471
4.98, 734.669, 291.17, 54.9269, 49.8063
5, 740.514, 292.268, 54.8622, 49.7655
5.02, 746.381, 293.364, 54.797, 49.7248
5.04, 752.27, 294.458, 54.7314, 49.684
5.06, 758.181, 295.551, 54.6653, 49.6432
5.08, 764.114, 296.643, 54.5989, 49.6024
5.1, 770.069, 297.734, 54.5321, 49.5617
5.12, 776.045, 298.823, 54.4648, 49.5209
5.14, 782.044, 299.911, 54.3972, 49.4801
5.16, 788.064, 300.998, 54.3292, 49.4393
5.18, 794.105, 302.083, 54.2607, 49.3986
5.2, 800.169, 303.167, 54.1919, 49.3578
5.22, 806.254, 304.249, 54.1227, 49.317
5.24, 812.36, 305.33, 54.053, 49.2762
5.26, 818.488, 306.41, 53.983, 49.2355
5.28, 824.638, 307.488, 53.9126, 49.1947
5.3, 830.809, 308.565, 53.8418, 49.1539
5.32, 837.002, 309.641, 53.7706, 49.1131
5.34, 843.217, 310.715, 53.699, 49.0724
5.36, 849.452, 311.787, 53.627, 49.0316
5.38, 855.709, 312.858, 53.5547, 48.9908
5.4, 861.988, 313.928, 53.482, 48.9501
5.42, 868.288, 314.996, 53.4088, 48.9093
5.44, 874.609, 316.063, 53.3353, 48.8685
5.46, 880.952, 317.128, 53.2615, 48.8277
5.48, 887.316, 318.192, 53.1872, 48.787
5.5, 893.701, 319.254, 53.1126, 48.7462
5.52, 900.107, 320.315, 53.0376, 48.7054
5.54, 906.534, 321.374, 52.9623, 48.6646
5.56, 912.983, 322.432, 52.8865, 48.6239
5.58, 919.453, 323.488, 52.8104, 48.5831
5.6, 925.944, 324.543, 52.734, 48.5423
5.62, 932.456, 325.596, 52.6572, 48.5015
5.64, 938.989, 326.647, 52.58, 48.4608
5.66, 945.542, 327.697, 52.5024, 48.42
5.68, 952.117, 328.746, 52.4245, 48.3792
5.7, 958.713, 329.793, 52.3463, 48.3384
5.72, 965.33, 330.838, 52.2677, 48.2977
5.74, 971.968, 331.882, 52.1887, 48.2569
5.76, 978.626, 332.924, 52.1094, 48.2161
5.78, 985.305, 333.965, 52.0297, 48.1753
5.8, 992.006, 335.004, 51.9497, 48.1346
5.82, 998.726, 336.041, 51.8694, 48.0938
5.84, 1005.47, 337.077, 51.7887, 48.053
5.86, 1012.23, 338.111, 51.7077, 48.0122
5.88, 1019.01, 339.144, 51.6263, 47.9715
5.9, 1025.82, 340.174, 51.5446, 47.9307
5.92, 1032.64, 341.204, 51.4625, 47.8899
5.94, 1039.49, 342.231, 51.3802, 47.8491
5.96, 1046.35, 343.257, 51.2975, 47.8084
5.98, 1053.24, 344.282, 51.2144, 47.7676
6, 1060.14, 345.304, 51.1311, 47.7268
6.02, 1067.03, 344.649, -32.763, 47.7268
6.04, 1073.91, 343.995, -32.6759, 47.7268
6.06, 1080.78, 343.344, -32.5893, 47.7268
6.08, 1087.64, 342.694, -32.503, 47.7268
6.1, 1094.48, 342.045, -32.4172, 47.7268
6.12, 1101.3, 341.399, -32.3317, 47.7268
6.14, 1108.12, 340.754, -32.2467, 47.7268
6.16, 1114.92, 340.11, -32.162, 47.7268
6.18, 1121.71, 339.469, -32.0777, 47.7268
6.2, 1128.49, 338.829, -31.9937, 47.7268
6.22, 1135.25, 338.191, -31.9102, 47.7268
6.24, 1142, 337.554, -31.827, 47.7268
6.26, 1148.74, 336.919, -31.7442, 47.7268
6.28, 1155.47, 336.286, -31.6618, 47.7268
6.3, 1162.18, 335.654, -31.5797, 47.7268
6.32, 1168.88, 335.025, -31.498, 47.7268
